X,Y,address,adm1_boundary,adm2_boundary
89.4154163,23.0162501,অভগনগর,Khulna,Jessore
89.2154163,23.1412501,যশোর সদর,Khulna,Jessore
89.3987497,23.0162501,অভগনগর,Khulna,Jessore
90.182083,22.6329168,ঝালকাঠি সদর,Barisal,Jhalokati
90.1987496,22.6579168,ঝালকাঠি সদর,Barisal,Jhalokati
90.1904163,22.6412501,ঝালকাঠি,Barisal,Jhalokati
89.2487497,23.6829168,"Pashu Hospital Road, Shailkupa, BGD",Khulna,Jhenaidah
89.2404163,23.6829168,"Shailkupa, BGD",Khulna,Jhenaidah
89.1487497,23.7162501,শৈলকুপা,Khulna,Jhenaidah
89.0737497,23.7412501,হরিণাকুন্ড,Khulna,Jhenaidah
89.232083,23.6829168,শৈলকুপা,Khulna,Jhenaidah
89.057083,23.7662501,হরিণাকুন্ড,Khulna,Jhenaidah
89.007083,25.1162501,জয়পুরহাট,Rajshani,Joypurhat
89.4904163,22.9329168,"যশোর-খুলনা হাইওয়ে, খুলনা",Khulna,Khulna
89.5654163,22.7829168,বাটিয়াঘাটা,Khulna,Khulna
89.5737497,22.7912501,খুলনা,Khulna,Khulna
89.557083,22.8662501,দিঘলিয়া,Khulna,Khulna
89.4987497,22.9329168,খুলনা,Khulna,Khulna
89.4904163,22.9412501,খুলনা,Khulna,Khulna
90.9737496,24.0745834,ভৈরব,Dhaka,Kishoreganj
91.0154163,24.0912501,ভৈরব,Dhaka,Kishoreganj
90.8987496,24.1995834,বাজিতপুর,Dhaka,Kishoreganj
91.032083,24.0745834,ভৈরব,Dhaka,Kishoreganj
90.9487496,24.1412501,ভৈরব,Dhaka,Kishoreganj
90.9904163,24.1079168,ভৈরব,Dhaka,Kishoreganj
90.932083,24.1079168,ভৈরব,Dhaka,Kishoreganj
90.9154163,24.1662501,কুলিয়ারচর,Dhaka,Kishoreganj
90.9487496,24.0995834,ভৈরব,Dhaka,Kishoreganj
90.9987496,24.0745834,ভৈরব,Dhaka,Kishoreganj
90.757083,24.3995834,কিশোরগঞ্জ সদর,Dhaka,Kishoreganj
91.0154163,24.1079168,ভৈরব,Dhaka,Kishoreganj
90.7987496,24.4412501,কিশোরগঞ্জ সদর,Dhaka,Kishoreganj
91.007083,24.0912501,ভৈরব,Dhaka,Kishoreganj
90.8487496,24.4412501,করিমগঞ্জ,Dhaka,Kishoreganj
90.9404163,24.0912501,ভৈরব,Dhaka,Kishoreganj
90.9237496,24.0829168,ভৈরব,Dhaka,Kishoreganj
90.932083,24.3245834,নিকলী,Dhaka,Kishoreganj
90.907083,24.1912501,কুলিয়ারচর,Dhaka,Kishoreganj
90.8987496,24.1912501,কুলিয়ারচর,Dhaka,Kishoreganj
90.907083,24.1412501,কুলিয়ারচর,Dhaka,Kishoreganj
90.9737496,24.0412501,ভৈরব,Dhaka,Kishoreganj
90.8654163,24.4412501,করিমগঞ্জ,Dhaka,Kishoreganj
90.932083,24.1995834,বাজিতপুর,Dhaka,Kishoreganj
90.782083,24.4162501,কিশোরগঞ্জ সদর,Dhaka,Kishoreganj
90.932083,24.0829168,ভৈরব,Dhaka,Kishoreganj
90.7904163,24.4412501,কিশোরগঞ্জ,Dhaka,Kishoreganj
91.0154163,24.1162501,ভৈরব,Dhaka,Kishoreganj
91.0154163,24.0662501,ভৈরব,Dhaka,Kishoreganj
90.982083,24.1079168,ভৈরব,Dhaka,Kishoreganj
90.7654163,24.3995834,কিশোরগঞ্জ সদর,Dhaka,Kishoreganj
90.9154163,24.1412501,কুলিয়ারচর,Dhaka,Kishoreganj
90.7987496,24.4162501,কিশোরগঞ্জ সদর,Dhaka,Kishoreganj
90.8654163,24.4495834,করিমগঞ্জ,Dhaka,Kishoreganj
90.932083,24.3329168,নিকলী,Dhaka,Kishoreganj
90.9154163,24.1912501,কুলিয়ারচর,Dhaka,Kishoreganj
91.0487496,24.4079168,মিঠামাইন,Dhaka,Kishoreganj
90.9654163,24.0829168,ভৈরব,Dhaka,Kishoreganj
91.0154163,24.0745834,ভৈরব,Dhaka,Kishoreganj
90.807083,24.4245834,কিশোরগঞ্জ সদর,Dhaka,Kishoreganj
90.9737496,24.0495834,"ভৈরব বাজার, ভৈরব",Dhaka,Kishoreganj
90.7904163,24.4329168,"Z3603, Kishoreganj, BGD",Dhaka,Kishoreganj
90.9487496,24.2162501,"Z3601, Bajitpur, BGD",Dhaka,Kishoreganj
90.9987496,24.0829168,ভৈরব,Dhaka,Kishoreganj
90.9904163,24.0995834,ভৈরব,Dhaka,Kishoreganj
90.9487496,24.0829168,ভৈরব,Dhaka,Kishoreganj
90.882083,24.4579168,করিমগঞ্জ,Dhaka,Kishoreganj
90.957083,24.0995834,ভৈরব,Dhaka,Kishoreganj
90.932083,24.2162501,"Z3601, Bajitpur, BGD",Dhaka,Kishoreganj
90.757083,24.4079168,"Kishorganj Road, Kishoreganj Sadar, BGD",Dhaka,Kishoreganj
90.982083,24.0495834,"ভৈরব বাজার, ভৈরব",Dhaka,Kishoreganj
90.9154163,24.1495834,কুলিয়ারচর,Dhaka,Kishoreganj
90.9237496,24.1579168,কুলিয়ারচর,Dhaka,Kishoreganj
90.9237496,24.0995834,কুলিয়ারচর,Dhaka,Kishoreganj
90.9904163,24.0912501,ভৈরব,Dhaka,Kishoreganj
90.782083,24.4495834,"Kolapara More, Kishoreganj, BGD",Dhaka,Kishoreganj
90.9654163,24.0329168,রায়পুরা,Dhaka,Kishoreganj
91.032083,24.0829168,ভৈরব,Dhaka,Kishoreganj
90.807083,24.4412501,কিশোরগঞ্জ সদর,Dhaka,Kishoreganj
90.907083,24.2079168,বাজিতপুর,Dhaka,Kishoreganj
90.9737496,24.0912501,ভৈরব,Dhaka,Kishoreganj
90.9487496,24.1495834,ভৈরব,Dhaka,Kishoreganj
89.832083,25.5829168,রউমারী,Rangpur,Kurigram
89.657083,25.5579168,চিলমারী,Rangpur,Kurigram
89.6654163,25.8162501,কুড়িগ্রাম সদর,Rangpur,Kurigram
89.6487497,25.5745834,"Z5623, Chilmari, BGD",Rangpur,Kurigram
89.6737497,25.5579168,চিলমারী,Rangpur,Kurigram
89.657083,25.5829168,চিলমারী,Rangpur,Kurigram
89.6654163,25.5662501,চিলমারী,Rangpur,Kurigram
89.632083,25.8162501,"Khalilganj, Kurigram S., BGD",Rangpur,Kurigram
89.6404163,25.8162501,কুড়িগ্রাম সদর,Rangpur,Kurigram
88.9654163,24.0995834,ভেরামারা,Khulna,Kushtia
89.207083,23.7745834,কুমারখালী,Khulna,Kushtia
88.9237497,23.9162501,দৌলতপুর,Khulna,Kushtia
88.932083,24.1079168,ভেরামারা,Khulna,Kushtia
88.957083,24.0995834,ভেরামারা,Khulna,Kushtia
89.207083,23.7662501,কুমারখালী,Khulna,Kushtia
89.007083,24.0495834,ভেরামারা,Khulna,Kushtia
90.7737496,23.0412501,রায়পুর,Chittagong,Lakshmipur
90.8154163,22.9579168,লক্ষীপুর সদর,Chittagong,Lakshmipur
90.832083,22.9495834,"Kalirbazar Road, Lakshmipur, BGD",Chittagong,Lakshmipur
90.8404163,22.9412501,"Begumganj Main Road, Lakshmipur, BGD",Chittagong,Lakshmipur
90.857083,23.1079168,"ওয়াপদা রোড, রামগঞ্জ",Chittagong,Lakshmipur
90.682083,23.0245834,রায়পুর,Chittagong,Lakshmipur
90.032083,23.2412501,রাজৈর,Dhaka,Madaripur
90.1737496,23.4079168,শিবচর,Dhaka,Madaripur
90.132083,23.1495834,মাদারীপুর সদর,Dhaka,Madaripur
90.032083,23.2245834,রাজৈর,Dhaka,Madaripur
90.182083,23.4079168,শিবচর,Dhaka,Madaripur
90.0154163,23.2162501,রাজৈর,Dhaka,Madaripur
90.1737496,23.3995834,শিবচর,Dhaka,Madaripur
90.032083,23.2329168,রাজৈর,Dhaka,Madaripur
90.0237496,23.2162501,"Barisal Road, Rajoir, BGD",Dhaka,Madaripur
90.032083,23.2162501,রাজৈর,Dhaka,Madaripur
90.182083,23.3995834,"1NO Feri Ghat, Shibchar, BGD",Dhaka,Madaripur
89.432083,23.4912501,"Mohammodpur Road, Magura, BGD",Khulna,Magura
89.4404163,23.4912501,মাগুরা সদর,Khulna,Magura
89.782083,23.8329168,শিবালয়,Rajshani,Manikganj
91.7654163,24.4829168,"মৌলবি বাজার রোড, মুল্ভিবাজার, মৌলভীবাজার",Sylhet,Maulvibazar
91.782083,24.4745834,"Sonapur Road, Maulvibazar, BGD",Sylhet,Maulvibazar
91.782083,24.4829168,"T. B Hospital Road, Maulvibazar, BGD",Sylhet,Maulvibazar
91.7404163,24.4829168,মৌলভীবাজার,Sylhet,Maulvibazar
91.7737496,24.4745834,মৌলভীবাজার,Sylhet,Maulvibazar
91.7737496,24.4995834,মৌলভীবাজার,Sylhet,Maulvibazar
91.757083,24.4912501,মৌলভীবাজার,Sylhet,Maulvibazar
90.182083,23.5162501,শ্রীনগর,Dhaka,Munshiganj
90.4904163,23.5412501,মুন্সীগঞ্জ,Dhaka,Munshiganj
90.507083,23.5579168,মুন্সীগঞ্জ,Dhaka,Munshiganj
90.532083,23.5412501,মুন্সিগঞ্জ,Dhaka,Munshiganj
90.2987496,23.5329168,শ্রীনগর,Dhaka,Munshiganj
90.2654163,23.4829168,লৌহজং,Dhaka,Munshiganj
90.507083,23.5495834,মুন্সীগঞ্জ,Dhaka,Munshiganj
90.5237496,23.5579168,মুন্সিগঞ্জ,Dhaka,Munshiganj
90.507083,23.5662501,মুন্সীগঞ্জ,Dhaka,Munshiganj
90.5237496,23.5329168,মুন্সীগঞ্জ,Dhaka,Munshiganj
90.4904163,23.5329168,মুন্সীগঞ্জ,Dhaka,Munshiganj
90.257083,23.4745834,"N8, Lohajang, BGD",Dhaka,Munshiganj
90.5487496,23.5412501,মুন্সীগঞ্জ,Dhaka,Munshiganj
90.6237496,23.5912501,গাজীপুর,Dhaka,Munshiganj
90.4654163,23.5495834,টঙ্গীবাড়ী,Dhaka,Munshiganj
90.282083,23.5495834,শ্রীনগর,Dhaka,Munshiganj
90.5404163,23.5579168,মুন্সীগঞ্জ,Dhaka,Munshiganj
90.4737496,23.5579168,টঙ্গীবাড়ী,Dhaka,Munshiganj
90.457083,23.5412501,টঙ্গীবাড়ী,Dhaka,Munshiganj
90.4987496,23.5412501,মুন্সীগঞ্জ,Dhaka,Munshiganj
90.4737496,23.5495834,"Mirkadim Abdullahpur Ramsing RD, Tongibari, BGD",Dhaka,Munshiganj
90.507083,23.5412501,মুন্সীগঞ্জ,Dhaka,Munshiganj
90.2654163,23.5079168,শ্রীনগর,Dhaka,Munshiganj
90.2737496,23.5245834,শ্রীনগর,Dhaka,Munshiganj
90.4904163,23.5662501,"রিকাব বাজার রোড, মুন্সীগঞ্জ",Dhaka,Munshiganj
90.282083,23.5329168,"গাদাইঘাট, শ্রীনগর",Dhaka,Munshiganj
90.4737496,23.5412501,টঙ্গীবাড়ী,Dhaka,Munshiganj
90.1904163,23.5245834,শ্রীনগর,Dhaka,Munshiganj
90.2737496,23.4829168,লৌহজং,Dhaka,Munshiganj
90.3987496,24.7245834,"N309, Mymensingh Sadar, BGD",Mymensingh,Mymensingh
90.4404163,24.7162501,ময়মনসিংহ,Mymensingh,Mymensingh
90.4154163,24.7079168,ময়মনসিংহ সদর,Mymensingh,Mymensingh
90.4154163,24.7662501,ময়মনসিংহ সদর,Mymensingh,Mymensingh
90.4487496,24.7745834,ময়মনসিংহ সদর,Mymensingh,Mymensingh
90.2737496,24.7662501,মুক্তাগাছা,Mymensingh,Mymensingh
90.3904163,24.4829168,ত্রিশাল,Mymensingh,Mymensingh
90.2654163,24.6329168,ফূলবাড়িয়া,Mymensingh,Mymensingh
90.232083,24.7662501,মুক্তাগাছা,Mymensingh,Mymensingh
90.3737496,24.7329168,ময়মনসিংহ সদর,Mymensingh,Mymensingh
90.2987496,24.7662501,মুক্তাগাছা,Mymensingh,Mymensingh
90.5654163,24.7745834,গৌরীপুর,Mymensingh,Mymensingh
90.407083,24.7245834,ময়মনসিংহ,Mymensingh,Mymensingh
90.257083,24.7745834,মুক্তাগাছা,Mymensingh,Mymensingh
90.3904163,24.4912501,ত্রিশাল,Mymensingh,Mymensingh
90.4237496,24.8579168,ফুলপুর,Mymensingh,Mymensingh
90.3737496,24.5745834,ত্রিশাল,Mymensingh,Mymensingh
90.407083,24.7162501,ময়মনসিংহ সদর,Mymensingh,Mymensingh
90.3737496,24.7495834,ময়মনসিংহ সদর,Mymensingh,Mymensingh
90.382083,24.5745834,"Z3034, Trishal, BGD",Mymensingh,Mymensingh
90.257083,24.7495834,মুক্তাগাছা,Mymensingh,Mymensingh
90.2737496,24.7829168,মুক্তাগাছা,Mymensingh,Mymensingh
90.7154163,24.6412501,ইশ্বরগঞ্জ,Mymensingh,Mymensingh
90.4237496,24.7662501,ময়মনসিংহ সদর,Mymensingh,Mymensingh
90.382083,24.4829168,ত্রিশাল,Mymensingh,Mymensingh
90.3987496,24.5745834,ত্রিশাল,Mymensingh,Mymensingh
90.2404163,24.7662501,মুক্তাগাছা,Mymensingh,Mymensingh
90.2737496,24.6329168,ফূলবাড়িয়া,Mymensingh,Mymensingh
90.3987496,24.7495834,ময়মনসিংহ,Mymensingh,Mymensingh
90.2487496,24.7495834,মুক্তাগাছা,Mymensingh,Mymensingh
90.5737496,24.7495834,গৌরীপুর,Mymensingh,Mymensingh
90.4237496,24.8495834,ফুলপুর,Mymensingh,Mymensingh
90.582083,24.7579168,গৌরীপুর,Mymensingh,Mymensingh
90.407083,24.6912501,ময়মনসিংহ সদর,Mymensingh,Mymensingh
90.3654163,24.7662501,ময়মনসিংহ সদর,Mymensingh,Mymensingh
90.3987496,24.4829168,ত্রিশাল,Mymensingh,Mymensingh
90.432083,24.7162501,ময়মনসিংহ সদর,Mymensingh,Mymensingh
90.3737496,24.5829168,ত্রিশাল,Mymensingh,Mymensingh
90.3987496,24.5662501,"N3, Trishal, BGD",Mymensingh,Mymensingh
90.5654163,24.7495834,গৌরীপুর,Mymensingh,Mymensingh
90.382083,24.7412501,ময়মনসিংহ সদর,Mymensingh,Mymensingh
90.5654163,24.7662501,গৌরীপুর,Mymensingh,Mymensingh
88.7404163,24.9162501,মহাদেবপুর,Rajshani,Naogaon
88.757083,24.9162501,মহাদেবপুর,Rajshani,Naogaon
88.7404163,24.9245834,মহাদেবপুর,Rajshani,Naogaon
88.7654163,24.9079168,মহাদেবপুর,Rajshani,Naogaon
88.7654163,24.9245834,মহাদেবপুর,Rajshani,Naogaon
90.4904163,23.6662501,নারায়ণগঞ্জ,Dhaka,Narayanganj
90.5404163,23.8079168,রুপগঞ্জ,Dhaka,Narayanganj
90.6237496,23.6745834,সোনারগাঁও,Dhaka,Narayanganj
90.5487496,23.5912501,সোনারগাঁও,Dhaka,Narayanganj
90.557083,23.6329168,বন্দর,Dhaka,Narayanganj
90.4987496,23.5912501,"Bscic Road, Narayanganj, BGD",Dhaka,Narayanganj
90.5154163,23.6579168,নারায়ণগঞ্জ,Dhaka,Narayanganj
90.6237496,23.6579168,সোনারগাঁও,Dhaka,Narayanganj
90.507083,23.6162501,নারায়নগঞ্জ সদর,Dhaka,Narayanganj
90.5154163,23.6329168,নারায়নগঞ্জ সদর,Dhaka,Narayanganj
90.5404163,23.7495834,রুপগঞ্জ,Dhaka,Narayanganj
90.557083,23.7829168,রুপগঞ্জ,Dhaka,Narayanganj
90.632083,23.8412501,আড়াইহাজার,Dhaka,Narayanganj
90.4904163,23.6745834,নারায়ণগঞ্জ,Dhaka,Narayanganj
90.6904163,23.7495834,আড়াইহাজার,Dhaka,Narayanganj
90.5154163,23.5912501,"P. M. Road, Bandar, BGD",Dhaka,Narayanganj
90.5154163,23.5995834,"Beer Muktijoddha DR. Anisuzza Sarak, Bandar, BGD",Dhaka,Narayanganj
90.482083,23.6412501,নারায়ণগঞ্জ,Dhaka,Narayanganj
90.4904163,23.6912501,"Srahim Market Road, Narayanganj, BGD",Dhaka,Narayanganj
90.507083,23.6412501,নারায়ণগঞ্জ,Dhaka,Narayanganj
90.507083,23.6245834,নারায়ণগঞ্জ,Dhaka,Narayanganj
90.4987496,23.6912501,নারায়ণগঞ্জ,Dhaka,Narayanganj
90.4987496,23.6829168,নারায়ণগঞ্জ,Dhaka,Narayanganj
90.4904163,23.6079168,নারায়ণগঞ্জ,Dhaka,Narayanganj
90.5404163,23.8245834,রুপগঞ্জ,Dhaka,Narayanganj
90.4904163,23.6495834,নারায়ণগঞ্জ,Dhaka,Narayanganj
90.532083,23.6079168,বন্দর,Dhaka,Narayanganj
90.507083,23.5995834,নারায়নগঞ্জ সদর,Dhaka,Narayanganj
90.457083,23.5829168,নারায়নগঞ্জ সদর,Dhaka,Narayanganj
90.4487496,23.5829168,নারায়নগঞ্জ সদর,Dhaka,Narayanganj
90.4987496,23.6245834,"R111, Narayanganj, BGD",Dhaka,Narayanganj
90.632083,23.7912501,আড়াইহাজার,Dhaka,Narayanganj
90.4487496,23.5912501,নারায়নগঞ্জ সদর,Dhaka,Narayanganj
90.4987496,23.6329168,নারায়ণগঞ্জ,Dhaka,Narayanganj
90.6987496,23.7579168,আড়াইহাজার,Dhaka,Narayanganj
90.5904163,23.6829168,সোনারগাঁও,Dhaka,Narayanganj
90.5487496,23.7829168,রুপগঞ্জ,Dhaka,Narayanganj
90.4654163,23.6245834,"অনিকা মিম ভ্যারাইটিস স্টোর, নারায়ণগঞ্জ",Dhaka,Narayanganj
90.532083,23.6162501,বন্দর,Dhaka,Narayanganj
90.6237496,23.8412501,নরসিংদি সদর,Dhaka,Narayanganj
90.6237496,23.8495834,আড়াইহাজার,Dhaka,Narayanganj
90.482083,23.5745834,নারায়নগঞ্জ সদর,Dhaka,Narayanganj
90.4987496,23.5995834,নারায়ণগঞ্জ,Dhaka,Narayanganj
90.5487496,23.8162501,রুপগঞ্জ,Dhaka,Narayanganj
90.907083,24.0495834,রায়পুরা,Dhaka,Narsingdi
90.7654163,23.9495834,শিবপুর,Dhaka,Narsingdi
90.8237496,23.9579168,রায়পুরা,Dhaka,Narsingdi
90.9154163,24.0495834,রায়পুরা,Dhaka,Narsingdi
90.7737496,23.9245834,রায়পুরা,Dhaka,Narsingdi
90.657083,23.9162501,"Arikhola Main Road, Narsingdi Sadar, BGD",Dhaka,Narsingdi
90.782083,23.9245834,রায়পুরা,Dhaka,Narsingdi
90.582083,23.9079168,পলাশ,Dhaka,Narsingdi
90.6987496,23.9162501,নরসিংদি সদর,Dhaka,Narsingdi
90.8654163,24.0412501,বেলাবো,Dhaka,Narsingdi
90.9487496,24.0245834,রায়পুরা,Dhaka,Narsingdi
90.9487496,24.0662501,বেলাবো,Dhaka,Narsingdi
90.6987496,23.9245834,"Dhaka-Shylet Highway, Narsingdi Sadar, BGD",Dhaka,Narsingdi
90.8987496,24.0495834,বেলাবো,Dhaka,Narsingdi
90.9404163,24.0829168,বেলাবো,Dhaka,Narsingdi
90.9487496,24.0162501,রায়পুরা,Dhaka,Narsingdi
90.657083,23.9245834,পলাশ,Dhaka,Narsingdi
90.807083,23.9412501,রায়পুরা,Dhaka,Narsingdi
90.6654163,23.8745834,নরসিংদি সদর,Dhaka,Narsingdi
90.8654163,24.0245834,রায়পুরা,Dhaka,Narsingdi
90.7737496,23.9162501,রায়পুরা,Dhaka,Narsingdi
90.7737496,23.9329168,রায়পুরা,Dhaka,Narsingdi
90.957083,24.0412501,রায়পুরা,Dhaka,Narsingdi
90.6237496,23.9579168,পলাশ,Dhaka,Narsingdi
90.8654163,24.0329168,রায়পুরা,Dhaka,Narsingdi
90.832083,24.0079168,রায়পুরা,Dhaka,Narsingdi
90.9404163,24.0329168,রায়পুরা,Dhaka,Narsingdi
90.657083,23.8912501,নরসিংদি সদর,Dhaka,Narsingdi
90.832083,23.9745834,রায়পুরা,Dhaka,Narsingdi
90.9404163,24.0245834,রায়পুরা,Dhaka,Narsingdi
90.707083,23.9329168,"ইরান হোটেল, Jailkhana More, নরসিংদি",Dhaka,Narsingdi
90.8237496,23.9745834,রায়পুরা,Dhaka,Narsingdi
90.9654163,24.0579168,"ভৈরব বাজার, ভৈরব",Dhaka,Narsingdi
90.7654163,23.9329168,রায়পুরা,Dhaka,Narsingdi
90.807083,23.9495834,রায়পুরা,Dhaka,Narsingdi
90.9154163,24.0412501,রায়পুরা,Dhaka,Narsingdi
90.9404163,24.0745834,বেলাবো,Dhaka,Narsingdi
90.6654163,23.8995834,নরসিংদি সদর,Dhaka,Narsingdi
90.8404163,23.9745834,রায়পুরা,Dhaka,Narsingdi
90.8904163,23.9079168,রায়পুরা,Dhaka,Narsingdi
90.632083,23.9662501,পলাশ,Dhaka,Narsingdi
90.6237496,23.9329168,পলাশ,Dhaka,Narsingdi
90.832083,24.0245834,রায়পুরা,Dhaka,Narsingdi
90.6904163,23.8662501,নরসিংদি সদর,Dhaka,Narsingdi
89.2237497,24.2662501,বাড়াইগ্রাম,Rajshani,Natore
89.0487497,24.1495834,লালপুর,Rajshani,Natore
88.9987497,24.1995834,লালপুর,Rajshani,Natore
89.0654163,24.3495834,"রাজশাহী-ঢাকা হাইওয়ে, নাটোর সদর",Rajshani,Natore
89.1404163,24.4995834,"রাজশাহী-বগুরা হাইওয়ে, সিংড়া",Rajshani,Natore
88.2904163,24.5829168,নওয়াবগঞ্জ,Rajshani,Nawabganj
88.2737497,24.5912501,নওয়াবগঞ্জ,Rajshani,Nawabganj
88.2404163,24.5745834,নওয়াবগঞ্জ সদর,Rajshani,Nawabganj
88.2654163,24.7829168,গোমাস্তাপুর,Rajshani,Nawabganj
88.2904163,24.5745834,নওয়াবগঞ্জ,Rajshani,Nawabganj
88.2737497,24.5745834,নওয়াবগঞ্জ,Rajshani,Nawabganj
88.1904163,24.7245834,শিবগঞ্জ,Rajshani,Nawabganj
88.257083,24.5745834,নওয়াবগঞ্জ,Rajshani,Nawabganj
88.2237497,24.5995834,নওয়াবগঞ্জ সদর,Rajshani,Nawabganj
88.282083,24.5995834,নওয়াবগঞ্জ,Rajshani,Nawabganj
88.2737497,24.6079168,নওয়াবগঞ্জ সদর,Rajshani,Nawabganj
88.2654163,24.5829168,"নমশংকরবাতি রোড, চাপায় নবাবগঞ্জ, নওয়াবগঞ্জ",Rajshani,Nawabganj
88.257083,24.5662501,নওয়াবগঞ্জ সদর,Rajshani,Nawabganj
88.2404163,24.5912501,নওয়াবগঞ্জ,Rajshani,Nawabganj
88.182083,24.7329168,শিবগঞ্জ,Rajshani,Nawabganj
88.2737497,24.7745834,গোমাস্তাপুর,Rajshani,Nawabganj
88.257083,24.7829168,গোমাস্তাপুর,Rajshani,Nawabganj
88.257083,24.6079168,নওয়াবগঞ্জ সদর,Rajshani,Nawabganj
88.2904163,24.6079168,"Rohonpur Road, Nawabganj Sadar, BGD",Rajshani,Nawabganj
88.307083,24.6162501,নওয়াবগঞ্জ সদর,Rajshani,Nawabganj
88.2654163,24.5745834,নওয়াবগঞ্জ,Rajshani,Nawabganj
88.2737497,24.5829168,নওয়াবগঞ্জ,Rajshani,Nawabganj
88.2237497,24.6079168,নওয়াবগঞ্জ সদর,Rajshani,Nawabganj
88.257083,24.5995834,নওয়াবগঞ্জ সদর,Rajshani,Nawabganj
88.2654163,24.5912501,নওয়াবগঞ্জ,Rajshani,Nawabganj
90.5737496,24.8412501,পুর্বধলা,Mymensingh,Netrakona
90.7237496,24.8829168,"R370, Netrokona, BGD",Mymensingh,Netrakona
90.7404163,24.8745834,নেত্রকোনা সদর,Mymensingh,Netrakona
90.732083,24.8745834,নেত্রকোনা,Mymensingh,Netrakona
90.7154163,24.8745834,নেত্রকোনা সদর,Mymensingh,Netrakona
90.7404163,24.8662501,নেত্রকোনা সদর,Mymensingh,Netrakona
91.082083,22.8745834,নোয়াখালী সদর,Chittagong,Noakhali
91.0904163,22.8745834,নোয়াখালী সদর,Chittagong,Noakhali
91.1154163,22.9079168,বেগমগঞ্জ,Chittagong,Noakhali
91.107083,22.8579168,নোয়াখালী সদর,Chittagong,Noakhali
91.0904163,22.9162501,বেগমগঞ্জ,Chittagong,Noakhali
91.0987496,23.0412501,সোনাইমড়ী,Chittagong,Noakhali
91.1654163,22.9912501,সোনাইমড়ী,Chittagong,Noakhali
91.1154163,22.8745834,নোয়াখালী সদর,Chittagong,Noakhali
91.082083,22.8829168,নোয়াখালী সদর,Chittagong,Noakhali
91.0987496,22.8579168,নোয়াখালী সদর,Chittagong,Noakhali
91.1237496,22.8495834,নোয়াখালী সদর,Chittagong,Noakhali
91.1154163,22.8579168,নোয়াখালী সদর,Chittagong,Noakhali
91.107083,22.8662501,নোয়াখালী সদর,Chittagong,Noakhali
91.082083,22.9079168,বেগমগঞ্জ,Chittagong,Noakhali
91.0987496,22.9162501,বেগমগঞ্জ,Chittagong,Noakhali
91.0904163,22.9329168,বেগমগঞ্জ,Chittagong,Noakhali
91.1154163,22.9162501,বেগমগঞ্জ,Chittagong,Noakhali
91.0987496,22.9079168,বেগমগঞ্জ,Chittagong,Noakhali
91.1154163,22.8662501,নোয়াখালী সদর,Chittagong,Noakhali
89.6154163,24.0912501,বেড়া,Rajshani,Pabna
89.1237497,24.1079168,ইশ্বাদী,Rajshani,Pabna
89.3987497,23.9412501,পাবনা সদর,Rajshani,Pabna
89.607083,23.9579168,"Mridha Motors and Battery House, Kashinathpur Trafic More, Santhia, BGD",Rajshani,Pabna
89.4154163,23.9495834,সুজানগর,Rajshani,Pabna
89.3904163,23.9412501,পাবনা সদর,Rajshani,Pabna
89.6154163,24.0829168,বেড়া,Rajshani,Pabna
89.3487497,24.2662501,চটমোহর,Rajshani,Pabna
89.2987497,24.2329168,চটমোহর,Rajshani,Pabna
89.0737497,24.0912501,ইশ্বাদী,Rajshani,Pabna
89.2904163,24.2329168,চটমোহর,Rajshani,Pabna
89.0654163,24.1412501,"Foteh Mohammadpur Primary School Road, Ishwardi, BGD",Rajshani,Pabna
89.4404163,24.1579168,ফরিদপুর,Rajshani,Pabna
89.082083,24.0745834,ইশ্বাদী,Rajshani,Pabna
89.9654163,22.5745834,পিরোজপুর,Khulna,Pirojpur
90.0654163,22.4745834,ভান্ডারিয়া,Barisal,Pirojpur
90.107083,22.7412501,নাসিরাবাদ (স্বরুপকাঠি),Barisal,Pirojpur
90.0654163,22.4829168,"Z8705, Bhandaria, BGD",Barisal,Pirojpur
89.9737496,22.5829168,পিরোজপুর,Barisal,Pirojpur
90.1154163,22.7412501,নাসিরাবাদ (স্বরুপকাঠি),Barisal,Pirojpur
89.6404163,23.7662501,রাজবাড়ী সদর,Dhaka,Rajbari
89.6404163,23.7495834,রাজবাড়ী,Dhaka,Rajbari
89.7904163,23.7579168,গোয়ালন্দঘাট,Dhaka,Rajbari
89.607083,23.7495834,রাজবাড়ী সদর,Dhaka,Rajbari
89.782083,23.7745834,গোয়ালন্দঘাট,Rajshani,Rajbari
88.607083,24.3912501,"Match Factory Road, Rajshahi, BGD",Rajshani,Rajshahi
88.6154163,24.4079168,"রাজশাহী বাইপাস, পবা",Rajshani,Rajshahi
88.3237497,24.4579168,গোদাগারী,Rajshani,Rajshahi
88.307083,24.4912501,গোদাগারী,Rajshani,Rajshahi
88.607083,24.3745834,"Seven Star Furniture, Talmairy Road, Rajshahi, BGD",Rajshani,Rajshahi
88.5904163,24.4079168,পবা,Rajshani,Rajshahi
88.5904163,24.3995834,রাজশাহী,Rajshani,Rajshahi
88.607083,24.3579168,পবা,Rajshani,Rajshahi
88.607083,24.4162501,পবা,Rajshani,Rajshahi
88.632083,24.3745834,"রাজশাহী ইউনিভার্সিটি, আর. ইউ এন্টারেন্স রোড, রাজশাহী",Rajshani,Rajshahi
88.6237497,24.3662501,রাজশাহী,Rajshani,Rajshahi
88.8654163,24.2829168,বাঘা,Rajshani,Rajshahi
